Id,Rule Name,Product,Severity,Status,Confidence,Category,Is Pro Rule,Assistant Triage Result,Assistant Triage Reason,Assistant Component,Repository Name,Repository Url,Line Of Code Url,Semgrep Platform Link,Created At,Last Opened At,Branch,Triaged At,Triage Comment,Triage Reason,Rule Description
171621710,java.lang.security.audit.crypto.ecb-cipher.ecb-cipher,Code,Medium,Open,High,security,False,,,,LucoMoro/Scraped_CRs,https://github.com/LucoMoro/Scraped_CRs,https://github.com/LucoMoro/Scraped_CRs/blob/b0f8574362e0a964c7b2c70bf09f6f87d90c4659/after_crs/after_CR_43713-7.java#L679,https://semgrep.dev/orgs/lucamorelli/findings/171621710,2025-04-15 22:28:14.197995,2025-04-27 10:39:26.717385,refs/heads/main,,,,"Cipher in ECB mode is detected. ECB mode produces the same output for the same input each time which allows an attacker to intercept and replay the data. Further, ECB mode does not provide any integrity checking. See https://find-sec-bugs.github.io/bugs.htm#CIPHER_INTEGRITY."
171621708,java.lang.security.audit.crypto.ecb-cipher.ecb-cipher,Code,Medium,Open,High,security,False,,,,LucoMoro/Scraped_CRs,https://github.com/LucoMoro/Scraped_CRs,https://github.com/LucoMoro/Scraped_CRs/blob/b0f8574362e0a964c7b2c70bf09f6f87d90c4659/after_crs/after_CR_43713-8.java#L405,https://semgrep.dev/orgs/lucamorelli/findings/171621708,2025-04-15 22:28:14.197943,2025-04-27 10:39:26.717385,refs/heads/main,,,,"Cipher in ECB mode is detected. ECB mode produces the same output for the same input each time which allows an attacker to intercept and replay the data. Further, ECB mode does not provide any integrity checking. See https://find-sec-bugs.github.io/bugs.htm#CIPHER_INTEGRITY."
171621707,java.lang.security.audit.crypto.ecb-cipher.ecb-cipher,Code,Medium,Open,High,security,False,,,,LucoMoro/Scraped_CRs,https://github.com/LucoMoro/Scraped_CRs,https://github.com/LucoMoro/Scraped_CRs/blob/b0f8574362e0a964c7b2c70bf09f6f87d90c4659/after_crs/after_CR_43713-8.java#L679,https://semgrep.dev/orgs/lucamorelli/findings/171621707,2025-04-15 22:28:14.197917,2025-04-27 10:39:26.717385,refs/heads/main,,,,"Cipher in ECB mode is detected. ECB mode produces the same output for the same input each time which allows an attacker to intercept and replay the data. Further, ECB mode does not provide any integrity checking. See https://find-sec-bugs.github.io/bugs.htm#CIPHER_INTEGRITY."
171621704,java.lang.security.audit.crypto.ecb-cipher.ecb-cipher,Code,Medium,Open,High,security,False,,,,LucoMoro/Scraped_CRs,https://github.com/LucoMoro/Scraped_CRs,https://github.com/LucoMoro/Scraped_CRs/blob/b0f8574362e0a964c7b2c70bf09f6f87d90c4659/before_crs/before_CR_43713-4.java#L243,https://semgrep.dev/orgs/lucamorelli/findings/171621704,2025-04-15 22:28:14.197838,2025-04-27 10:39:26.717385,refs/heads/main,,,,"Cipher in ECB mode is detected. ECB mode produces the same output for the same input each time which allows an attacker to intercept and replay the data. Further, ECB mode does not provide any integrity checking. See https://find-sec-bugs.github.io/bugs.htm#CIPHER_INTEGRITY."
171621703,java.lang.security.audit.crypto.ecb-cipher.ecb-cipher,Code,Medium,Open,High,security,False,,,,LucoMoro/Scraped_CRs,https://github.com/LucoMoro/Scraped_CRs,https://github.com/LucoMoro/Scraped_CRs/blob/b0f8574362e0a964c7b2c70bf09f6f87d90c4659/before_crs/before_CR_43713-4.java#L256,https://semgrep.dev/orgs/lucamorelli/findings/171621703,2025-04-15 22:28:14.197812,2025-04-27 10:39:26.717385,refs/heads/main,,,,"Cipher in ECB mode is detected. ECB mode produces the same output for the same input each time which allows an attacker to intercept and replay the data. Further, ECB mode does not provide any integrity checking. See https://find-sec-bugs.github.io/bugs.htm#CIPHER_INTEGRITY."
171621698,java.lang.security.audit.crypto.use-of-aes-ecb.use-of-aes-ecb,Code,Medium,Open,High,security,False,,,,LucoMoro/Scraped_CRs,https://github.com/LucoMoro/Scraped_CRs,https://github.com/LucoMoro/Scraped_CRs/blob/b0f8574362e0a964c7b2c70bf09f6f87d90c4659/after_crs/after_CR_43713-5.java#L707,https://semgrep.dev/orgs/lucamorelli/findings/171621698,2025-04-15 22:28:14.197648,2025-04-27 10:39:26.717385,refs/heads/main,,,,"Use of AES with ECB mode detected. ECB doesn't provide message confidentiality and  is not semantically secure so should not be used. Instead, use a strong, secure cipher: Cipher.getInstance(""AES/CBC/PKCS7PADDING""). See https://owasp.org/www-community/Using_the_Java_Cryptographic_Extensions for more information."
171621697,java.lang.security.audit.crypto.use-of-aes-ecb.use-of-aes-ecb,Code,Medium,Open,High,security,False,,,,LucoMoro/Scraped_CRs,https://github.com/LucoMoro/Scraped_CRs,https://github.com/LucoMoro/Scraped_CRs/blob/b0f8574362e0a964c7b2c70bf09f6f87d90c4659/after_crs/after_CR_43713-5.java#L733,https://semgrep.dev/orgs/lucamorelli/findings/171621697,2025-04-15 22:28:14.197621,2025-04-27 10:39:26.717385,refs/heads/main,,,,"Use of AES with ECB mode detected. ECB doesn't provide message confidentiality and  is not semantically secure so should not be used. Instead, use a strong, secure cipher: Cipher.getInstance(""AES/CBC/PKCS7PADDING""). See https://owasp.org/www-community/Using_the_Java_Cryptographic_Extensions for more information."
171621695,java.lang.security.audit.crypto.use-of-aes-ecb.use-of-aes-ecb,Code,Medium,Open,High,security,False,,,,LucoMoro/Scraped_CRs,https://github.com/LucoMoro/Scraped_CRs,https://github.com/LucoMoro/Scraped_CRs/blob/b0f8574362e0a964c7b2c70bf09f6f87d90c4659/after_crs/after_CR_43713-7.java#L753,https://semgrep.dev/orgs/lucamorelli/findings/171621695,2025-04-15 22:28:14.197568,2025-04-27 10:39:26.717385,refs/heads/main,,,,"Use of AES with ECB mode detected. ECB doesn't provide message confidentiality and  is not semantically secure so should not be used. Instead, use a strong, secure cipher: Cipher.getInstance(""AES/CBC/PKCS7PADDING""). See https://owasp.org/www-community/Using_the_Java_Cryptographic_Extensions for more information."
171436181,java.lang.security.audit.crypto.ecb-cipher.ecb-cipher,Code,Medium,Open,High,security,False,,,,LucoMoro/Scraped_CRs,https://github.com/LucoMoro/Scraped_CRs,https://github.com/LucoMoro/Scraped_CRs/blob/b0f8574362e0a964c7b2c70bf09f6f87d90c4659/after_crs/after_CR_40380-1.java#L977,https://semgrep.dev/orgs/lucamorelli/findings/171436181,2025-04-15 14:37:24.781445,2025-04-27 10:39:26.717385,refs/heads/main,,,,"Cipher in ECB mode is detected. ECB mode produces the same output for the same input each time which allows an attacker to intercept and replay the data. Further, ECB mode does not provide any integrity checking. See https://find-sec-bugs.github.io/bugs.htm#CIPHER_INTEGRITY."
171436168,java.lang.security.audit.crypto.ecb-cipher.ecb-cipher,Code,Medium,Open,High,security,False,,,,LucoMoro/Scraped_CRs,https://github.com/LucoMoro/Scraped_CRs,https://github.com/LucoMoro/Scraped_CRs/blob/b0f8574362e0a964c7b2c70bf09f6f87d90c4659/after_crs/after_CR_43713-2.java#L496,https://semgrep.dev/orgs/lucamorelli/findings/171436168,2025-04-15 14:37:24.781251,2025-04-27 10:39:26.717385,refs/heads/main,,,,"Cipher in ECB mode is detected. ECB mode produces the same output for the same input each time which allows an attacker to intercept and replay the data. Further, ECB mode does not provide any integrity checking. See https://find-sec-bugs.github.io/bugs.htm#CIPHER_INTEGRITY."
171436161,java.lang.security.audit.crypto.ecb-cipher.ecb-cipher,Code,Medium,Open,High,security,False,,,,LucoMoro/Scraped_CRs,https://github.com/LucoMoro/Scraped_CRs,https://github.com/LucoMoro/Scraped_CRs/blob/b0f8574362e0a964c7b2c70bf09f6f87d90c4659/after_crs/after_CR_43713-3.java#L630,https://semgrep.dev/orgs/lucamorelli/findings/171436161,2025-04-15 14:37:24.781138,2025-04-27 10:39:26.717385,refs/heads/main,,,,"Cipher in ECB mode is detected. ECB mode produces the same output for the same input each time which allows an attacker to intercept and replay the data. Further, ECB mode does not provide any integrity checking. See https://find-sec-bugs.github.io/bugs.htm#CIPHER_INTEGRITY."
171436159,java.lang.security.audit.crypto.ecb-cipher.ecb-cipher,Code,Medium,Open,High,security,False,,,,LucoMoro/Scraped_CRs,https://github.com/LucoMoro/Scraped_CRs,https://github.com/LucoMoro/Scraped_CRs/blob/b0f8574362e0a964c7b2c70bf09f6f87d90c4659/after_crs/after_CR_43713-4.java#L373,https://semgrep.dev/orgs/lucamorelli/findings/171436159,2025-04-15 14:37:24.781105,2025-04-27 10:39:26.717385,refs/heads/main,,,,"Cipher in ECB mode is detected. ECB mode produces the same output for the same input each time which allows an attacker to intercept and replay the data. Further, ECB mode does not provide any integrity checking. See https://find-sec-bugs.github.io/bugs.htm#CIPHER_INTEGRITY."
171436158,java.lang.security.audit.crypto.ecb-cipher.ecb-cipher,Code,Medium,Open,High,security,False,,,,LucoMoro/Scraped_CRs,https://github.com/LucoMoro/Scraped_CRs,https://github.com/LucoMoro/Scraped_CRs/blob/b0f8574362e0a964c7b2c70bf09f6f87d90c4659/after_crs/after_CR_43713-4.java#L636,https://semgrep.dev/orgs/lucamorelli/findings/171436158,2025-04-15 14:37:24.781089,2025-04-27 10:39:26.717385,refs/heads/main,,,,"Cipher in ECB mode is detected. ECB mode produces the same output for the same input each time which allows an attacker to intercept and replay the data. Further, ECB mode does not provide any integrity checking. See https://find-sec-bugs.github.io/bugs.htm#CIPHER_INTEGRITY."
171436157,java.lang.security.audit.crypto.ecb-cipher.ecb-cipher,Code,Medium,Open,High,security,False,,,,LucoMoro/Scraped_CRs,https://github.com/LucoMoro/Scraped_CRs,https://github.com/LucoMoro/Scraped_CRs/blob/b0f8574362e0a964c7b2c70bf09f6f87d90c4659/after_crs/after_CR_43713-4.java#L684,https://semgrep.dev/orgs/lucamorelli/findings/171436157,2025-04-15 14:37:24.781073,2025-04-27 10:39:26.717385,refs/heads/main,,,,"Cipher in ECB mode is detected. ECB mode produces the same output for the same input each time which allows an attacker to intercept and replay the data. Further, ECB mode does not provide any integrity checking. See https://find-sec-bugs.github.io/bugs.htm#CIPHER_INTEGRITY."
171436150,java.lang.security.audit.crypto.ecb-cipher.ecb-cipher,Code,Medium,Open,High,security,False,,,,LucoMoro/Scraped_CRs,https://github.com/LucoMoro/Scraped_CRs,https://github.com/LucoMoro/Scraped_CRs/blob/b0f8574362e0a964c7b2c70bf09f6f87d90c4659/after_crs/after_CR_43713-6.java#L375,https://semgrep.dev/orgs/lucamorelli/findings/171436150,2025-04-15 14:37:24.780958,2025-04-27 10:39:26.717385,refs/heads/main,,,,"Cipher in ECB mode is detected. ECB mode produces the same output for the same input each time which allows an attacker to intercept and replay the data. Further, ECB mode does not provide any integrity checking. See https://find-sec-bugs.github.io/bugs.htm#CIPHER_INTEGRITY."
171436147,java.lang.security.audit.crypto.ecb-cipher.ecb-cipher,Code,Medium,Open,High,security,False,,,,LucoMoro/Scraped_CRs,https://github.com/LucoMoro/Scraped_CRs,https://github.com/LucoMoro/Scraped_CRs/blob/b0f8574362e0a964c7b2c70bf09f6f87d90c4659/after_crs/after_CR_43713-6.java#L726,https://semgrep.dev/orgs/lucamorelli/findings/171436147,2025-04-15 14:37:24.780909,2025-04-27 10:39:26.717385,refs/heads/main,,,,"Cipher in ECB mode is detected. ECB mode produces the same output for the same input each time which allows an attacker to intercept and replay the data. Further, ECB mode does not provide any integrity checking. See https://find-sec-bugs.github.io/bugs.htm#CIPHER_INTEGRITY."
171436127,java.lang.security.audit.crypto.ecb-cipher.ecb-cipher,Code,Medium,Open,High,security,False,,,,LucoMoro/Scraped_CRs,https://github.com/LucoMoro/Scraped_CRs,https://github.com/LucoMoro/Scraped_CRs/blob/b0f8574362e0a964c7b2c70bf09f6f87d90c4659/before_crs/before_CR_43713-7.java#L247,https://semgrep.dev/orgs/lucamorelli/findings/171436127,2025-04-15 14:37:24.780571,2025-04-27 10:39:26.717385,refs/heads/main,,,,"Cipher in ECB mode is detected. ECB mode produces the same output for the same input each time which allows an attacker to intercept and replay the data. Further, ECB mode does not provide any integrity checking. See https://find-sec-bugs.github.io/bugs.htm#CIPHER_INTEGRITY."
171436110,java.lang.security.audit.crypto.use-of-aes-ecb.use-of-aes-ecb,Code,Medium,Open,High,security,False,,,,LucoMoro/Scraped_CRs,https://github.com/LucoMoro/Scraped_CRs,https://github.com/LucoMoro/Scraped_CRs/blob/b0f8574362e0a964c7b2c70bf09f6f87d90c4659/after_crs/after_CR_43713-2.java#L570,https://semgrep.dev/orgs/lucamorelli/findings/171436110,2025-04-15 14:37:24.780291,2025-04-27 10:39:26.717385,refs/heads/main,,,,"Use of AES with ECB mode detected. ECB doesn't provide message confidentiality and  is not semantically secure so should not be used. Instead, use a strong, secure cipher: Cipher.getInstance(""AES/CBC/PKCS7PADDING""). See https://owasp.org/www-community/Using_the_Java_Cryptographic_Extensions for more information."
171436107,java.lang.security.audit.crypto.use-of-aes-ecb.use-of-aes-ecb,Code,Medium,Open,High,security,False,,,,LucoMoro/Scraped_CRs,https://github.com/LucoMoro/Scraped_CRs,https://github.com/LucoMoro/Scraped_CRs/blob/b0f8574362e0a964c7b2c70bf09f6f87d90c4659/after_crs/after_CR_43713-3.java#L656,https://semgrep.dev/orgs/lucamorelli/findings/171436107,2025-04-15 14:37:24.780241,2025-04-27 10:39:26.717385,refs/heads/main,,,,"Use of AES with ECB mode detected. ECB doesn't provide message confidentiality and  is not semantically secure so should not be used. Instead, use a strong, secure cipher: Cipher.getInstance(""AES/CBC/PKCS7PADDING""). See https://owasp.org/www-community/Using_the_Java_Cryptographic_Extensions for more information."
171436098,java.lang.security.audit.crypto.use-of-aes-ecb.use-of-aes-ecb,Code,Medium,Open,High,security,False,,,,LucoMoro/Scraped_CRs,https://github.com/LucoMoro/Scraped_CRs,https://github.com/LucoMoro/Scraped_CRs/blob/b0f8574362e0a964c7b2c70bf09f6f87d90c4659/after_crs/after_CR_43713-6.java#L726,https://semgrep.dev/orgs/lucamorelli/findings/171436098,2025-04-15 14:37:24.780088,2025-04-27 10:39:26.717385,refs/heads/main,,,,"Use of AES with ECB mode detected. ECB doesn't provide message confidentiality and  is not semantically secure so should not be used. Instead, use a strong, secure cipher: Cipher.getInstance(""AES/CBC/PKCS7PADDING""). See https://owasp.org/www-community/Using_the_Java_Cryptographic_Extensions for more information."
171436094,java.lang.security.audit.crypto.use-of-aes-ecb.use-of-aes-ecb,Code,Medium,Open,High,security,False,,,,LucoMoro/Scraped_CRs,https://github.com/LucoMoro/Scraped_CRs,https://github.com/LucoMoro/Scraped_CRs/blob/b0f8574362e0a964c7b2c70bf09f6f87d90c4659/after_crs/after_CR_43713-8.java#L753,https://semgrep.dev/orgs/lucamorelli/findings/171436094,2025-04-15 14:37:24.780020,2025-04-27 10:39:26.717385,refs/heads/main,,,,"Use of AES with ECB mode detected. ECB doesn't provide message confidentiality and  is not semantically secure so should not be used. Instead, use a strong, secure cipher: Cipher.getInstance(""AES/CBC/PKCS7PADDING""). See https://owasp.org/www-community/Using_the_Java_Cryptographic_Extensions for more information."
171377517,java.lang.security.audit.crypto.ecb-cipher.ecb-cipher,Code,Medium,Open,High,security,False,,,,LucoMoro/Scraped_CRs,https://github.com/LucoMoro/Scraped_CRs,https://github.com/LucoMoro/Scraped_CRs/blob/b0f8574362e0a964c7b2c70bf09f6f87d90c4659/before_crs/before_CR_43713-2.java#L175,https://semgrep.dev/orgs/lucamorelli/findings/171377517,2025-04-15 13:04:08.639160,2025-04-27 10:39:26.717385,refs/heads/main,,,,"Cipher in ECB mode is detected. ECB mode produces the same output for the same input each time which allows an attacker to intercept and replay the data. Further, ECB mode does not provide any integrity checking. See https://find-sec-bugs.github.io/bugs.htm#CIPHER_INTEGRITY."
171377511,java.lang.security.audit.crypto.ecb-cipher.ecb-cipher,Code,Medium,Open,High,security,False,,,,LucoMoro/Scraped_CRs,https://github.com/LucoMoro/Scraped_CRs,https://github.com/LucoMoro/Scraped_CRs/blob/b0f8574362e0a964c7b2c70bf09f6f87d90c4659/before_crs/before_CR_43713-5.java#L261,https://semgrep.dev/orgs/lucamorelli/findings/171377511,2025-04-15 13:04:08.639063,2025-04-27 10:39:26.717385,refs/heads/main,,,,"Cipher in ECB mode is detected. ECB mode produces the same output for the same input each time which allows an attacker to intercept and replay the data. Further, ECB mode does not provide any integrity checking. See https://find-sec-bugs.github.io/bugs.htm#CIPHER_INTEGRITY."
171377507,java.lang.security.audit.crypto.ecb-cipher.ecb-cipher,Code,Medium,Open,High,security,False,,,,LucoMoro/Scraped_CRs,https://github.com/LucoMoro/Scraped_CRs,https://github.com/LucoMoro/Scraped_CRs/blob/b0f8574362e0a964c7b2c70bf09f6f87d90c4659/before_crs/before_CR_43713-7.java#L260,https://semgrep.dev/orgs/lucamorelli/findings/171377507,2025-04-15 13:04:08.638998,2025-04-27 10:39:26.717385,refs/heads/main,,,,"Cipher in ECB mode is detected. ECB mode produces the same output for the same input each time which allows an attacker to intercept and replay the data. Further, ECB mode does not provide any integrity checking. See https://find-sec-bugs.github.io/bugs.htm#CIPHER_INTEGRITY."
171621725,java.lang.security.audit.crypto.ecb-cipher.ecb-cipher,Code,Medium,Open,High,security,False,,,,LucoMoro/Scraped_CRs,https://github.com/LucoMoro/Scraped_CRs,https://github.com/LucoMoro/Scraped_CRs/blob/b0f8574362e0a964c7b2c70bf09f6f87d90c4659/after_crs/after_CR_43713-1.java#L575,https://semgrep.dev/orgs/lucamorelli/findings/171621725,2025-04-15 22:28:14.198389,2025-04-27 10:19:23.309856,refs/heads/main,,,,"Cipher in ECB mode is detected. ECB mode produces the same output for the same input each time which allows an attacker to intercept and replay the data. Further, ECB mode does not provide any integrity checking. See https://find-sec-bugs.github.io/bugs.htm#CIPHER_INTEGRITY."
171621722,java.lang.security.audit.crypto.ecb-cipher.ecb-cipher,Code,Medium,Open,High,security,False,,,,LucoMoro/Scraped_CRs,https://github.com/LucoMoro/Scraped_CRs,https://github.com/LucoMoro/Scraped_CRs/blob/b0f8574362e0a964c7b2c70bf09f6f87d90c4659/after_crs/after_CR_43713-2.java#L544,https://semgrep.dev/orgs/lucamorelli/findings/171621722,2025-04-15 22:28:14.198311,2025-04-27 10:19:23.309856,refs/heads/main,,,,"Cipher in ECB mode is detected. ECB mode produces the same output for the same input each time which allows an attacker to intercept and replay the data. Further, ECB mode does not provide any integrity checking. See https://find-sec-bugs.github.io/bugs.htm#CIPHER_INTEGRITY."
171621721,java.lang.security.audit.crypto.ecb-cipher.ecb-cipher,Code,Medium,Open,High,security,False,,,,LucoMoro/Scraped_CRs,https://github.com/LucoMoro/Scraped_CRs,https://github.com/LucoMoro/Scraped_CRs/blob/b0f8574362e0a964c7b2c70bf09f6f87d90c4659/after_crs/after_CR_43713-2.java#L570,https://semgrep.dev/orgs/lucamorelli/findings/171621721,2025-04-15 22:28:14.198285,2025-04-27 10:19:23.309856,refs/heads/main,,,,"Cipher in ECB mode is detected. ECB mode produces the same output for the same input each time which allows an attacker to intercept and replay the data. Further, ECB mode does not provide any integrity checking. See https://find-sec-bugs.github.io/bugs.htm#CIPHER_INTEGRITY."
171621716,java.lang.security.audit.crypto.ecb-cipher.ecb-cipher,Code,Medium,Open,High,security,False,,,,LucoMoro/Scraped_CRs,https://github.com/LucoMoro/Scraped_CRs,https://github.com/LucoMoro/Scraped_CRs/blob/b0f8574362e0a964c7b2c70bf09f6f87d90c4659/after_crs/after_CR_43713-5.java#L382,https://semgrep.dev/orgs/lucamorelli/findings/171621716,2025-04-15 22:28:14.198153,2025-04-27 10:19:23.309856,refs/heads/main,,,,"Cipher in ECB mode is detected. ECB mode produces the same output for the same input each time which allows an attacker to intercept and replay the data. Further, ECB mode does not provide any integrity checking. See https://find-sec-bugs.github.io/bugs.htm#CIPHER_INTEGRITY."
171621713,java.lang.security.audit.crypto.ecb-cipher.ecb-cipher,Code,Medium,Open,High,security,False,,,,LucoMoro/Scraped_CRs,https://github.com/LucoMoro/Scraped_CRs,https://github.com/LucoMoro/Scraped_CRs/blob/b0f8574362e0a964c7b2c70bf09f6f87d90c4659/after_crs/after_CR_43713-6.java#L389,https://semgrep.dev/orgs/lucamorelli/findings/171621713,2025-04-15 22:28:14.198075,2025-04-27 10:19:23.309856,refs/heads/main,,,,"Cipher in ECB mode is detected. ECB mode produces the same output for the same input each time which allows an attacker to intercept and replay the data. Further, ECB mode does not provide any integrity checking. See https://find-sec-bugs.github.io/bugs.htm#CIPHER_INTEGRITY."
171621709,java.lang.security.audit.crypto.ecb-cipher.ecb-cipher,Code,Medium,Open,High,security,False,,,,LucoMoro/Scraped_CRs,https://github.com/LucoMoro/Scraped_CRs,https://github.com/LucoMoro/Scraped_CRs/blob/b0f8574362e0a964c7b2c70bf09f6f87d90c4659/after_crs/after_CR_43713-7.java#L753,https://semgrep.dev/orgs/lucamorelli/findings/171621709,2025-04-15 22:28:14.197969,2025-04-27 10:19:23.309856,refs/heads/main,,,,"Cipher in ECB mode is detected. ECB mode produces the same output for the same input each time which allows an attacker to intercept and replay the data. Further, ECB mode does not provide any integrity checking. See https://find-sec-bugs.github.io/bugs.htm#CIPHER_INTEGRITY."
171436180,java.lang.security.audit.crypto.ecb-cipher.ecb-cipher,Code,Medium,Open,High,security,False,,,,LucoMoro/Scraped_CRs,https://github.com/LucoMoro/Scraped_CRs,https://github.com/LucoMoro/Scraped_CRs/blob/b0f8574362e0a964c7b2c70bf09f6f87d90c4659/after_crs/after_CR_40380-1.java#L962,https://semgrep.dev/orgs/lucamorelli/findings/171436180,2025-04-15 14:37:24.781429,2025-04-27 10:19:23.309856,refs/heads/main,,,,"Cipher in ECB mode is detected. ECB mode produces the same output for the same input each time which allows an attacker to intercept and replay the data. Further, ECB mode does not provide any integrity checking. See https://find-sec-bugs.github.io/bugs.htm#CIPHER_INTEGRITY."
171436179,java.lang.security.audit.crypto.ecb-cipher.ecb-cipher,Code,Medium,Open,High,security,False,,,,LucoMoro/Scraped_CRs,https://github.com/LucoMoro/Scraped_CRs,https://github.com/LucoMoro/Scraped_CRs/blob/b0f8574362e0a964c7b2c70bf09f6f87d90c4659/after_crs/after_CR_40380-1.java#L1011,https://semgrep.dev/orgs/lucamorelli/findings/171436179,2025-04-15 14:37:24.781412,2025-04-27 10:19:23.309856,refs/heads/main,,,,"Cipher in ECB mode is detected. ECB mode produces the same output for the same input each time which allows an attacker to intercept and replay the data. Further, ECB mode does not provide any integrity checking. See https://find-sec-bugs.github.io/bugs.htm#CIPHER_INTEGRITY."
171436169,java.lang.security.audit.crypto.ecb-cipher.ecb-cipher,Code,Medium,Open,High,security,False,,,,LucoMoro/Scraped_CRs,https://github.com/LucoMoro/Scraped_CRs,https://github.com/LucoMoro/Scraped_CRs/blob/b0f8574362e0a964c7b2c70bf09f6f87d90c4659/after_crs/after_CR_43713-2.java#L233,https://semgrep.dev/orgs/lucamorelli/findings/171436169,2025-04-15 14:37:24.781267,2025-04-27 10:19:23.309856,refs/heads/main,,,,"Cipher in ECB mode is detected. ECB mode produces the same output for the same input each time which allows an attacker to intercept and replay the data. Further, ECB mode does not provide any integrity checking. See https://find-sec-bugs.github.io/bugs.htm#CIPHER_INTEGRITY."
171436163,java.lang.security.audit.crypto.ecb-cipher.ecb-cipher,Code,Medium,Open,High,security,False,,,,LucoMoro/Scraped_CRs,https://github.com/LucoMoro/Scraped_CRs,https://github.com/LucoMoro/Scraped_CRs/blob/b0f8574362e0a964c7b2c70bf09f6f87d90c4659/after_crs/after_CR_43713-3.java#L582,https://semgrep.dev/orgs/lucamorelli/findings/171436163,2025-04-15 14:37:24.781170,2025-04-27 10:19:23.309856,refs/heads/main,,,,"Cipher in ECB mode is detected. ECB mode produces the same output for the same input each time which allows an attacker to intercept and replay the data. Further, ECB mode does not provide any integrity checking. See https://find-sec-bugs.github.io/bugs.htm#CIPHER_INTEGRITY."
171436160,java.lang.security.audit.crypto.ecb-cipher.ecb-cipher,Code,Medium,Open,High,security,False,,,,LucoMoro/Scraped_CRs,https://github.com/LucoMoro/Scraped_CRs,https://github.com/LucoMoro/Scraped_CRs/blob/b0f8574362e0a964c7b2c70bf09f6f87d90c4659/after_crs/after_CR_43713-4.java#L359,https://semgrep.dev/orgs/lucamorelli/findings/171436160,2025-04-15 14:37:24.781122,2025-04-27 10:19:23.309856,refs/heads/main,,,,"Cipher in ECB mode is detected. ECB mode produces the same output for the same input each time which allows an attacker to intercept and replay the data. Further, ECB mode does not provide any integrity checking. See https://find-sec-bugs.github.io/bugs.htm#CIPHER_INTEGRITY."
171436144,java.lang.security.audit.crypto.ecb-cipher.ecb-cipher,Code,Medium,Open,High,security,False,,,,LucoMoro/Scraped_CRs,https://github.com/LucoMoro/Scraped_CRs,https://github.com/LucoMoro/Scraped_CRs/blob/b0f8574362e0a964c7b2c70bf09f6f87d90c4659/after_crs/after_CR_43713-7.java#L419,https://semgrep.dev/orgs/lucamorelli/findings/171436144,2025-04-15 14:37:24.780860,2025-04-27 10:19:23.309856,refs/heads/main,,,,"Cipher in ECB mode is detected. ECB mode produces the same output for the same input each time which allows an attacker to intercept and replay the data. Further, ECB mode does not provide any integrity checking. See https://find-sec-bugs.github.io/bugs.htm#CIPHER_INTEGRITY."
171436136,java.lang.security.audit.crypto.ecb-cipher.ecb-cipher,Code,Medium,Open,High,security,False,,,,LucoMoro/Scraped_CRs,https://github.com/LucoMoro/Scraped_CRs,https://github.com/LucoMoro/Scraped_CRs/blob/b0f8574362e0a964c7b2c70bf09f6f87d90c4659/after_crs/after_CR_43713-8.java#L753,https://semgrep.dev/orgs/lucamorelli/findings/171436136,2025-04-15 14:37:24.780730,2025-04-27 10:19:23.309856,refs/heads/main,,,,"Cipher in ECB mode is detected. ECB mode produces the same output for the same input each time which allows an attacker to intercept and replay the data. Further, ECB mode does not provide any integrity checking. See https://find-sec-bugs.github.io/bugs.htm#CIPHER_INTEGRITY."
171436135,java.lang.security.audit.crypto.ecb-cipher.ecb-cipher,Code,Medium,Open,High,security,False,,,,LucoMoro/Scraped_CRs,https://github.com/LucoMoro/Scraped_CRs,https://github.com/LucoMoro/Scraped_CRs/blob/b0f8574362e0a964c7b2c70bf09f6f87d90c4659/after_crs/after_CR_51101-1.java#L53,https://semgrep.dev/orgs/lucamorelli/findings/171436135,2025-04-15 14:37:24.780714,2025-04-27 10:19:23.309856,refs/heads/main,,,,"Cipher in ECB mode is detected. ECB mode produces the same output for the same input each time which allows an attacker to intercept and replay the data. Further, ECB mode does not provide any integrity checking. See https://find-sec-bugs.github.io/bugs.htm#CIPHER_INTEGRITY."
171436134,java.lang.security.audit.crypto.ecb-cipher.ecb-cipher,Code,Medium,Open,High,security,False,,,,LucoMoro/Scraped_CRs,https://github.com/LucoMoro/Scraped_CRs,https://github.com/LucoMoro/Scraped_CRs/blob/b0f8574362e0a964c7b2c70bf09f6f87d90c4659/after_crs/after_CR_51101-2.java#L53,https://semgrep.dev/orgs/lucamorelli/findings/171436134,2025-04-15 14:37:24.780697,2025-04-27 10:19:23.309856,refs/heads/main,,,,"Cipher in ECB mode is detected. ECB mode produces the same output for the same input each time which allows an attacker to intercept and replay the data. Further, ECB mode does not provide any integrity checking. See https://find-sec-bugs.github.io/bugs.htm#CIPHER_INTEGRITY."
171436115,java.lang.security.audit.crypto.use-of-aes-ecb.use-of-aes-ecb,Code,Medium,Open,High,security,False,,,,LucoMoro/Scraped_CRs,https://github.com/LucoMoro/Scraped_CRs,https://github.com/LucoMoro/Scraped_CRs/blob/b0f8574362e0a964c7b2c70bf09f6f87d90c4659/after_crs/after_CR_43713-1.java#L501,https://semgrep.dev/orgs/lucamorelli/findings/171436115,2025-04-15 14:37:24.780375,2025-04-27 10:19:23.309856,refs/heads/main,,,,"Use of AES with ECB mode detected. ECB doesn't provide message confidentiality and  is not semantically secure so should not be used. Instead, use a strong, secure cipher: Cipher.getInstance(""AES/CBC/PKCS7PADDING""). See https://owasp.org/www-community/Using_the_Java_Cryptographic_Extensions for more information."
